PPL,Monday, November 29,"Monday, June 26, 1905",122.1999969,122.5999985,121.6999969,121.9000015,3590200,,,,,,,,,,
PPL,Tuesday, November 30,"Monday, June 26, 1905",121.9000015,122.4499969,121.3000031,121.5999985,1733100,,,,,,,,,,
PPL,Wednesday, December 1,"Monday, June 26, 1905",121.8000031,121.9000015,121,121.25,847200,,,,,,,,,,
PPL,Thursday, December 2,"Monday, June 26, 1905",121.25,121.3000031,120.4000015,120.4000015,993400,,,,,,,,,,
PPL,Friday, December 3,"Monday, June 26, 1905",120.3499985,120.8499985,120.1500015,120.3000031,598000,,,,,,,,,,
PPL,Monday, December 6,"Monday, June 26, 1905",120.5,120.9499969,120.5,120.8000031,660500,,,,,,,,,,
PPL,Tuesday, December 7,"Monday, June 26, 1905",121.0999985,122.0999985,121.0999985,122,3368400,,,,,,,,,,
PPL,Wednesday, December 8,"Monday, June 26, 1905",122.4000015,123.1999969,122.0500031,122.75,4015000,,,,,,,,,,
PPL,Thursday, December 9,"Monday, June 26, 1905",123,124,122.5500031,122.75,4726500,,,,,,,,,,
PPL,Friday, December 10,"Monday, June 26, 1905",123.25,123.25,120.5,121.4000015,2096900,,,,,,,,,,
PPL,Monday, December 13,"Monday, June 26, 1905",121.4000015,122.0500031,121,121.0999985,510800,,,,,,,,,,
PPL,Tuesday, December 14,"Monday, June 26, 1905",121.5500031,121.6999969,120.5999985,120.6999969,695300,,,,,,,,,,
PPL,Wednesday, December 15,"Monday, June 26, 1905",121.4000015,124.75,120.75,124.5500031,10893100,,,,,,,,,,
PPL,Thursday, December 16,"Monday, June 26, 1905",126,131.8000031,125,125.4000015,8576200,,,,,,,,,,
PPL,Friday, December 17,"Monday, June 26, 1905",125.8000031,128.6000061,124,127.3499985,8328100,,,,,,,,,,
PPL,Monday, December 20,"Monday, June 26, 1905",127.5,130,127.5,129.8000031,7261400,,,,,,,,,,
PPL,Tuesday, December 21,"Monday, June 26, 1905",129.6999969,130.8000031,128.6999969,129.25,6469400,,,,,,,,,,
PPL,Wednesday, December 22,"Monday, June 26, 1905",129,132.1499939,129,131.3000031,9330000,,,,,,,,,,
PPL,Thursday, December 23,"Monday, June 26, 1905",131.3999939,133.75,131.3999939,132.8000031,11503400,,,,,,,,,,
PPL,Friday, December 24,"Monday, June 26, 1905",132.6499939,135.8000031,132,135.5,8504100,,,,,,,,,,
PPL,Monday, December 27,"Monday, June 26, 1905",136,138.3000031,135.8000031,136.6000061,8623100,,,,,,,,,,
PPL,Tuesday, December 28,"Monday, June 26, 1905",137,137.1499939,135.6999969,136,2865000,,,,,,,,,,
PPL,Wednesday, December 29,"Monday, June 26, 1905",136,137.1999969,136,136.8000031,2576600,,,,,,,,,,
PPL,Thursday, December 30,"Monday, June 26, 1905",137.3999939,139.1499939,136.6000061,137.0500031,7776000,,,,,,,,,,
PPL,Friday, December 31,"Monday, June 26, 1905",137.5,144.1499939,137.5,144.1499939,14982600,,,,,,,,,,
PPL,Monday, January 3,"Tuesday, June 27, 1905",144.1499939,145.5,141.1000061,141.1000061,4595600,,,,,,,,,,
PPL,Tuesday, January 4,"Tuesday, June 27, 1905",142.3999939,143.1000061,140.5,142.1499939,3557300,,,,,,,,,,
PPL,Wednesday, January 5,"Tuesday, June 27, 1905",143,145.1999969,142,142.5,9431700,,,,,,,,,,
PPL,Thursday, January 6,"Tuesday, June 27, 1905",143.5,146,143.5,144.8999939,6292400,,,,,,,,,,
PPL,Friday, January 7,"Tuesday, June 27, 1905",145.1000061,146.1999969,138,140.5,5083700,,,,,,,,,,
PPL,Monday, January 10,"Tuesday, June 27, 1905",142,142.8000031,138.5500031,142,4652100,,,,,,,,,,
PPL,Tuesday, January 11,"Tuesday, June 27, 1905",143.5,144,141,144,4574800,,,,,,,,,,
PPL,Wednesday, January 12,"Tuesday, June 27, 1905",143.6999969,144.1999969,139,139.4499969,3838500,,,,,,,,,,
PPL,Thursday, January 13,"Tuesday, June 27, 1905",139.4499969,140.4499969,132.5,132.5,3068500,,,,,,,,,,
PPL,Friday, January 14,"Tuesday, June 27, 1905",130.5,142.3999939,130.5,142.3999939,7301900,,,,,,,,,,
PPL,Monday, January 17,"Tuesday, June 27, 1905",142,144,138.1000061,142.25,8444900,,,,,,,,,,
PPL,Tuesday, January 18,"Tuesday, June 27, 1905",141.25,142,139,139.6999969,1050900,,,,,,,,,,
PPL,Wednesday, January 19,"Tuesday, June 27, 1905",140,143,139.1999969,141.6000061,4299800,,,,,,,,,,
PPL,Monday, January 24,"Tuesday, June 27, 1905",143.3000031,144.5,140.6999969,141.25,3744200,,,,,,,,,,
PPL,Tuesday, January 25,"Tuesday, June 27, 1905",142.9499969,143.1999969,138.25,139,3024600,,,,,,,,,,
PPL,Wednesday, January 26,"Tuesday, June 27, 1905",139,140.3500061,136.8999939,138.3500061,3030100,,,,,,,,,,
